"taxa","datasetID","site","system","nTime","spRichTotal","spRichCore33","spRichTrans33","propCore33","color","pch","abbrev","level_trans","pTrans"
"Invertebrate",324,"Patuxent River lower","Freshwater",15,98,5,83,0.0510204081632653,"gold2",167,"I","propTrans10",0.418367346938776
"Invertebrate",324,"Patuxent River middle","Freshwater",6,66,9,44,0.136363636363636,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"Piscataway Creek","Freshwater",6,61,3,53,0.0491803278688525,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"Atkisson Reservoir","Freshwater",9,68,6,55,0.0882352941176471,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"Potomac River L N Branch","Freshwater",15,92,11,72,0.119565217391304,"gold2",167,"I","propTrans10",0.369565217391304
"Invertebrate",324,"Breton Bay","Freshwater",8,103,4,69,0.0388349514563107,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"Casselman River","Freshwater",9,102,7,82,0.0686274509803922,"gold2",167,"I","propTrans10",NA
"Invertebrate",315,"Nagshead.RSPB,.Forest.of.Dean","Terrestrial",9,17,14,1,0.823529411764706,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"Rocky Gorge Dam","Freshwater",15,108,7,84,0.0648148148148148,"gold2",167,"I","propTrans10",0.37037037037037
"Invertebrate",324,"S Branch Patapsco","Freshwater",8,92,6,65,0.0652173913043478,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"Savage River","Freshwater",15,108,6,87,0.0555555555555556,"gold2",167,"I","propTrans10",0.333333333333333
"Invertebrate",247,"447651.2162_4609884.569","Terrestrial",10,17,8,7,0.470588235294118,"gold2",167,"I","propTrans10",0.176470588235294
"Invertebrate",247,"449158.0896_4606861.348","Terrestrial",34,26,8,14,0.307692307692308,"gold2",167,"I","propTrans10",0.269230769230769
"Invertebrate",315,"Saltfleetby.National.Nature.Reserve","Terrestrial",9,17,17,0,1,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"St. Mary's River","Freshwater",8,119,0,90,0,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"Swan Creek","Freshwater",6,61,4,49,0.0655737704918033,"gold2",167,"I","propTrans10",NA
"Invertebrate",274,"maxgrain_n01a","Terrestrial",8,32,15,10,0.46875,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"Back River","Freshwater",6,31,2,26,0.0645161290322581,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"Upper Chester River","Freshwater",9,86,3,76,0.0348837209302326,"gold2",167,"I","propTrans10",NA
"Invertebrate",274,"maxgrain_0sub","Terrestrial",13,27,12,12,0.444444444444444,"gold2",167,"I","propTrans10",0.185185185185185
"Invertebrate",274,"maxgrain_000b","Terrestrial",10,14,8,4,0.571428571428571,"gold2",167,"I","propTrans10",0.214285714285714
"Invertebrate",315,"Old.Winchester.Hill.National.Nature.Reserve","Terrestrial",10,27,26,0,0.962962962962963,"gold2",167,"I","propTrans10",0
"Invertebrate",315,"Oxwich.National.Nature.Reserve","Terrestrial",10,24,22,0,0.916666666666667,"gold2",167,"I","propTrans10",0
"Invertebrate",324,"Wills Creek","Freshwater",6,62,2,53,0.032258064516129,"gold2",167,"I","propTrans10",NA
"Invertebrate",274,"maxgrain_004b","Terrestrial",23,27,8,15,0.296296296296296,"gold2",167,"I","propTrans10",0.296296296296296
"Invertebrate",324,"Wicomico River Head","Freshwater",15,104,9,84,0.0865384615384615,"gold2",167,"I","propTrans10",0.384615384615385
"Invertebrate",274,"maxgrain_001d","Terrestrial",22,28,6,16,0.214285714285714,"gold2",167,"I","propTrans10",0.285714285714286
"Invertebrate",274,"maxgrain_002d","Terrestrial",21,25,7,12,0.28,"gold2",167,"I","propTrans10",0.24
"Invertebrate",324,"Upper Choptank","Freshwater",16,113,3,97,0.0265486725663717,"gold2",167,"I","propTrans10",0.52212389380531
"Invertebrate",324,"Upper Monocacy River","Freshwater",15,123,5,100,0.040650406504065,"gold2",167,"I","propTrans10",0.51219512195122
"Invertebrate",324,"Tuckahoe Creek","Freshwater",9,103,4,92,0.0388349514563107,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"Corsica River","Freshwater",15,121,3,103,0.0247933884297521,"gold2",167,"I","propTrans10",0.454545454545455
"Invertebrate",324,"Wicomico River","Freshwater",6,88,10,68,0.113636363636364,"gold2",167,"I","propTrans10",NA
"Invertebrate",274,"maxgrain_002c","Terrestrial",18,26,8,13,0.307692307692308,"gold2",167,"I","propTrans10",0.115384615384615
"Invertebrate",324,"Catoctin Creek","Freshwater",6,90,6,76,0.0666666666666667,"gold2",167,"I","propTrans10",NA
"Invertebrate",247,"450259.9927_4649982.753","Terrestrial",34,25,9,10,0.36,"gold2",167,"I","propTrans10",0.2
"Invertebrate",324,"Western Branch","Freshwater",6,70,7,57,0.1,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"West Chesapeake Bay","Freshwater",6,62,6,49,0.0967741935483871,"gold2",167,"I","propTrans10",NA
"Mammal",237,"1","Terrestrial",12,10,7,3,0.7,"purple4",17,"M","propTrans10",0.1
"Mammal",236,"BFJNP_14","Terrestrial",15,11,7,4,0.636363636363636,"purple4",17,"M","propTrans10",0.181818181818182
"Mammal",231,"004B-E","Terrestrial",33,11,2,7,0.181818181818182,"purple4",17,"M","propTrans10",0.272727272727273
"Mammal",231,"020B-E","Terrestrial",33,11,4,5,0.363636363636364,"purple4",17,"M","propTrans10",0.363636363636364
"Mammal",237,"10","Terrestrial",11,10,7,2,0.7,"purple4",17,"M","propTrans10",0.1
"Mammal",231,"004F-W","Terrestrial",33,11,4,5,0.363636363636364,"purple4",17,"M","propTrans10",0.363636363636364
"Mammal",237,"12","Terrestrial",9,9,7,2,0.777777777777778,"purple4",17,"M","propTrans10",NA
"Mammal",236,"BFJNP_12","Terrestrial",13,10,7,3,0.7,"purple4",17,"M","propTrans10",0.2
"Mammal",231,"004F-E","Terrestrial",32,10,2,5,0.2,"purple4",17,"M","propTrans10",0.3
"Mammal",231,"N04D-W","Terrestrial",33,12,4,6,0.333333333333333,"purple4",17,"M","propTrans10",0.25
"Mammal",231,"N20B-N","Terrestrial",32,12,2,7,0.166666666666667,"purple4",17,"M","propTrans10",0.333333333333333
"Mammal",236,"BFJNP_1","Terrestrial",15,10,7,3,0.7,"purple4",17,"M","propTrans10",0.1
"Mammal",231,"004B-W","Terrestrial",33,15,3,9,0.2,"purple4",17,"M","propTrans10",0.333333333333333
"Mammal",231,"N01B-W","Terrestrial",33,12,2,8,0.166666666666667,"purple4",17,"M","propTrans10",0.416666666666667
"Mammal",236,"BFJNP_10","Terrestrial",16,10,7,3,0.7,"purple4",17,"M","propTrans10",0.1
"Mammal",231,"020B-W","Terrestrial",33,10,2,4,0.2,"purple4",17,"M","propTrans10",0.3
"Mammal",237,"14","Terrestrial",12,11,7,4,0.636363636363636,"purple4",17,"M","propTrans10",0.181818181818182
"Mammal",231,"N20B-S","Terrestrial",32,10,2,5,0.2,"purple4",17,"M","propTrans10",0.3
"Mammal",231,"N04D-E","Terrestrial",33,10,1,5,0.1,"purple4",17,"M","propTrans10",0.2
"Mammal",318,"KrugerNP_North","Terrestrial",14,11,11,0,1,"purple4",17,"M","propTrans10",0
"Mammal",318,"KrugerNP_South","Terrestrial",14,11,10,0,0.909090909090909,"purple4",17,"M","propTrans10",0
"Mammal",318,"KrugerNP_FarNorth","Terrestrial",14,11,11,0,1,"purple4",17,"M","propTrans10",0
"Mammal",231,"N01B-E","Terrestrial",33,12,2,7,0.166666666666667,"purple4",17,"M","propTrans10",0.166666666666667
"Mammal",231,"001D-W","Terrestrial",33,10,1,7,0.1,"purple4",17,"M","propTrans10",0.4
"Mammal",318,"KrugerNP_Central","Terrestrial",14,11,11,0,1,"purple4",17,"M","propTrans10",0
"Mammal",231,"001D-E","Terrestrial",33,10,1,6,0.1,"purple4",17,"M","propTrans10",0.3
"Mammal",254,"1","Terrestrial",15,20,11,8,0.55,"purple4",17,"M","propTrans10",0.05
"Mammal",316,"Jornada","Terrestrial",7,15,12,3,0.8,"purple4",17,"M","propTrans10",NA
"Mammal",234,"1","Terrestrial",11,17,9,5,0.529411764705882,"purple4",17,"M","propTrans10",0.176470588235294
"Mammal",232,"maxgrain","Terrestrial",16,24,17,5,0.708333333333333,"purple4",17,"M","propTrans10",0
"Plankton",33," L4_Station_English_Channel_10L_sample_at_10m_subsample_analyzed ","Marine",18,157,80,47,0.509554140127389,"red",18,"Pn","propTrans10",0.0509554140127389
"Plankton",277,"AL","Freshwater",10,55,40,9,0.727272727272727,"red",18,"Pn","propTrans10",0.0909090909090909
"Plankton",277,"CR","Freshwater",28,68,19,36,0.279411764705882,"red",18,"Pn","propTrans10",0.294117647058824
"Plankton",277,"SP","Freshwater",21,64,27,27,0.421875,"red",18,"Pn","propTrans10",0.28125
"Plankton",277,"BM","Freshwater",19,69,33,26,0.478260869565217,"red",18,"Pn","propTrans10",0.173913043478261
"Plankton",277,"CB","Freshwater",17,73,20,46,0.273972602739726,"red",18,"Pn","propTrans10",0.205479452054795
"Plankton",326,"3","Freshwater",21,58,20,31,0.344827586206897,"red",18,"Pn","propTrans10",0.224137931034483
"Plankton",326,"9","Freshwater",21,56,19,29,0.339285714285714,"red",18,"Pn","propTrans10",0.285714285714286
"Plankton",277,"TB","Freshwater",10,54,15,25,0.277777777777778,"red",18,"Pn","propTrans10",0.296296296296296
"Plankton",277,"TR","Freshwater",19,71,36,23,0.507042253521127,"red",18,"Pn","propTrans10",0.140845070422535
"Plankton",280,"MO_NA","Freshwater",14,229,40,142,0.174672489082969,"red",18,"Pn","propTrans10",0.323144104803493
"Plankton",260,"1","Marine",18,49,18,18,0.36734693877551,"red",18,"Pn","propTrans10",0.0612244897959184
"Plankton",329,"3","Freshwater",6,96,11,79,0.114583333333333,"red",18,"Pn","propTrans10",NA
"Plankton",314,"OneidaLake_Buoy 109","Freshwater",12,28,15,10,0.535714285714286,"red",18,"Pn","propTrans10",0.107142857142857
"Plankton",329,"1","Freshwater",6,84,8,64,0.0952380952380952,"red",18,"Pn","propTrans10",NA
"Plankton",329,"2","Freshwater",6,82,12,59,0.146341463414634,"red",18,"Pn","propTrans10",NA
"Plankton",278,"SP_1","Freshwater",10,109,31,64,0.284403669724771,"red",18,"Pn","propTrans10",0.302752293577982
"Plankton",279,"1","Freshwater",10,22,8,7,0.363636363636364,"red",18,"Pn","propTrans10",0.136363636363636
"Plankton",314,"OneidaLake_Buoy 117","Freshwater",15,25,12,10,0.48,"red",18,"Pn","propTrans10",0.04
"Plankton",278,"CR_1","Freshwater",10,91,21,52,0.230769230769231,"red",18,"Pn","propTrans10",0.285714285714286
"Plankton",314,"OneidaLake_Buoy 125","Freshwater",29,27,13,12,0.481481481481481,"red",18,"Pn","propTrans10",0.111111111111111
"Plankton",314,"OneidaLake_Shackelton Point","Freshwater",37,29,14,12,0.482758620689655,"red",18,"Pn","propTrans10",0.103448275862069
"Plankton",280,"ME_NA","Freshwater",16,263,38,186,0.144486692015209,"red",18,"Pn","propTrans10",0.372623574144487
"Plankton",314,"OneidaLake_Three Mile Bay","Freshwater",8,27,13,8,0.481481481481481,"red",18,"Pn","propTrans10",NA
"Plant",225,"220","Terrestrial",12,127,66,42,0.519685039370079,"forestgreen",15,"Pt","propTrans10",0.204724409448819
"Plant",225,"303","Terrestrial",12,131,79,39,0.603053435114504,"forestgreen",15,"Pt","propTrans10",0.129770992366412
"Plant",225,"307","Terrestrial",12,153,73,62,0.477124183006536,"forestgreen",15,"Pt","propTrans10",0.183006535947712
"Plant",218,"E_7","Terrestrial",8,43,20,14,0.465116279069767,"forestgreen",15,"Pt","propTrans10",NA
"Plant",225,"205","Terrestrial",12,129,64,46,0.496124031007752,"forestgreen",15,"Pt","propTrans10",0.186046511627907
"Plant",218,"E_8","Terrestrial",8,43,13,16,0.302325581395349,"forestgreen",15,"Pt","propTrans10",NA
"Plant",225,"208","Terrestrial",12,124,62,44,0.5,"forestgreen",15,"Pt","propTrans10",0.161290322580645
"Plant",225,"259","Terrestrial",12,103,56,36,0.543689320388349,"forestgreen",15,"Pt","propTrans10",0.135922330097087
"Plant",223,"maxgrain_C_2","Terrestrial",9,39,8,26,0.205128205128205,"forestgreen",15,"Pt","propTrans10",NA
"Plant",223,"maxgrain_C_1","Terrestrial",10,47,10,27,0.212765957446809,"forestgreen",15,"Pt","propTrans10",0.276595744680851
"Plant",221,"221","Terrestrial",14,99,48,31,0.484848484848485,"forestgreen",15,"Pt","propTrans10",0.0909090909090909
"Plant",225,"222","Terrestrial",12,143,80,44,0.559440559440559,"forestgreen",15,"Pt","propTrans10",0.132867132867133
"Plant",223,"maxgrain_G_2","Terrestrial",13,62,12,36,0.193548387096774,"forestgreen",15,"Pt","propTrans10",0.241935483870968
"Plant",223,"maxgrain_G_3","Terrestrial",12,66,15,35,0.227272727272727,"forestgreen",15,"Pt","propTrans10",0.242424242424242
"Plant",223,"maxgrain_G_4","Terrestrial",11,56,14,24,0.25,"forestgreen",15,"Pt","propTrans10",0.25
"Plant",224,"open","Terrestrial",28,55,11,33,0.2,"forestgreen",15,"Pt","propTrans10",0.272727272727273
"Plant",224,"shrub","Terrestrial",18,54,16,30,0.296296296296296,"forestgreen",15,"Pt","propTrans10",0.12962962962963
"Plant",225,"309","Terrestrial",12,132,72,46,0.545454545454545,"forestgreen",15,"Pt","propTrans10",0.151515151515152
"Plant",225,"206","Terrestrial",12,138,72,46,0.521739130434783,"forestgreen",15,"Pt","propTrans10",0.115942028985507
"Plant",322,"SOUTH_S2OPEN","Terrestrial",6,70,28,31,0.4,"forestgreen",15,"Pt","propTrans10",NA
"Plant",218,"B_5","Terrestrial",8,46,11,18,0.239130434782609,"forestgreen",15,"Pt","propTrans10",NA
"Plant",322,"SOUTH_S3OPEN","Terrestrial",5,61,28,13,0.459016393442623,"forestgreen",15,"Pt","propTrans10",NA
"Plant",225,"226","Terrestrial",12,136,64,55,0.470588235294118,"forestgreen",15,"Pt","propTrans10",0.176470588235294
"Plant",223,"maxgrain_C_3","Terrestrial",12,55,13,34,0.236363636363636,"forestgreen",15,"Pt","propTrans10",0.254545454545455
"Plant",223,"maxgrain_C_4","Terrestrial",11,50,9,31,0.18,"forestgreen",15,"Pt","propTrans10",0.44
"Plant",225,"254","Terrestrial",12,101,47,38,0.465346534653465,"forestgreen",15,"Pt","propTrans10",0.198019801980198
"Plant",207,"Toolik_1","Terrestrial",6,17,6,11,0.352941176470588,"forestgreen",15,"Pt","propTrans10",NA
"Plant",207,"Toolik_2","Terrestrial",6,14,6,8,0.428571428571429,"forestgreen",15,"Pt","propTrans10",NA
"Plant",207,"Toolik_3","Terrestrial",6,16,6,10,0.375,"forestgreen",15,"Pt","propTrans10",NA
"Plant",225,"308","Terrestrial",12,91,50,28,0.549450549450549,"forestgreen",15,"Pt","propTrans10",0.10989010989011
"Plant",218,"E_6","Terrestrial",8,39,15,10,0.384615384615385,"forestgreen",15,"Pt","propTrans10",NA
"Plant",258,"1CF","Terrestrial",9,63,26,31,0.412698412698413,"forestgreen",15,"Pt","propTrans10",NA
"Plant",258,"1CO","Terrestrial",9,54,20,24,0.37037037037037,"forestgreen",15,"Pt","propTrans10",NA
"Plant",258,"2BF","Terrestrial",9,69,23,33,0.333333333333333,"forestgreen",15,"Pt","propTrans10",NA
"Plant",258,"2BO","Terrestrial",9,75,17,43,0.226666666666667,"forestgreen",15,"Pt","propTrans10",NA
"Plant",222,"SagebrushSteppe","Terrestrial",17,18,16,2,0.888888888888889,"forestgreen",15,"Pt","propTrans10",0.0555555555555556
"Plant",225,"238","Terrestrial",12,151,79,51,0.52317880794702,"forestgreen",15,"Pt","propTrans10",0.211920529801325
"Plant",225,"244","Terrestrial",12,147,71,48,0.482993197278912,"forestgreen",15,"Pt","propTrans10",0.156462585034014
"Plant",258,"3BO","Terrestrial",9,83,30,38,0.36144578313253,"forestgreen",15,"Pt","propTrans10",NA
"Plant",218,"E_1","Terrestrial",8,30,11,11,0.366666666666667,"forestgreen",15,"Pt","propTrans10",NA
"Plant",258,"3CO","Terrestrial",9,82,32,40,0.390243902439024,"forestgreen",15,"Pt","propTrans10",NA
"Plant",258,"4BF","Terrestrial",9,72,25,35,0.347222222222222,"forestgreen",15,"Pt","propTrans10",NA
"Plant",218,"E_5","Terrestrial",8,46,14,15,0.304347826086957,"forestgreen",15,"Pt","propTrans10",NA
"Plant",258,"4CF","Terrestrial",9,71,27,32,0.380281690140845,"forestgreen",15,"Pt","propTrans10",NA
"Plant",258,"4CO","Terrestrial",9,65,22,29,0.338461538461538,"forestgreen",15,"Pt","propTrans10",NA
"Plant",259,"1","Terrestrial",14,92,36,34,0.391304347826087,"forestgreen",15,"Pt","propTrans10",0.141304347826087
"Plant",322,"SOUTH_S1OPEN","Terrestrial",5,65,21,15,0.323076923076923,"forestgreen",15,"Pt","propTrans10",NA
"Plant",218,"B_4","Terrestrial",8,49,15,21,0.306122448979592,"forestgreen",15,"Pt","propTrans10",NA
"Plant",218,"B_6","Terrestrial",8,38,10,23,0.263157894736842,"forestgreen",15,"Pt","propTrans10",NA
"Plant",218,"A_4","Terrestrial",8,45,19,14,0.422222222222222,"forestgreen",15,"Pt","propTrans10",NA
"Plant",258,"3BF","Terrestrial",9,63,23,24,0.365079365079365,"forestgreen",15,"Pt","propTrans10",NA
"Plant",218,"B_8","Terrestrial",7,35,15,14,0.428571428571429,"forestgreen",15,"Pt","propTrans10",NA
"Plant",258,"3CF","Terrestrial",9,71,30,29,0.422535211267606,"forestgreen",15,"Pt","propTrans10",NA
"Plant",218,"C_2","Terrestrial",8,30,14,9,0.466666666666667,"forestgreen",15,"Pt","propTrans10",NA
"Plant",238,"1","Terrestrial",16,61,20,25,0.327868852459016,"forestgreen",15,"Pt","propTrans10",0.114754098360656
"Plant",258,"4BO","Terrestrial",9,82,29,42,0.353658536585366,"forestgreen",15,"Pt","propTrans10",NA
"Plant",238,"3","Terrestrial",16,59,19,24,0.322033898305085,"forestgreen",15,"Pt","propTrans10",0.169491525423729
"Plant",207,"Toolik_4","Terrestrial",6,15,6,9,0.4,"forestgreen",15,"Pt","propTrans10",NA
"Plant",225,"317","Terrestrial",12,127,63,43,0.496062992125984,"forestgreen",15,"Pt","propTrans10",0.15748031496063
"Plant",225,"319","Terrestrial",12,110,65,30,0.590909090909091,"forestgreen",15,"Pt","propTrans10",0.127272727272727
"Plant",225,"331","Terrestrial",12,140,69,55,0.492857142857143,"forestgreen",15,"Pt","propTrans10",0.185714285714286
"Plant",225,"343","Terrestrial",12,114,64,42,0.56140350877193,"forestgreen",15,"Pt","propTrans10",0.140350877192982
"Plant",281,"56","Freshwater",22,28,16,8,0.571428571428571,"forestgreen",15,"Pt","propTrans10",0.107142857142857
"Plant",218,"B_7","Terrestrial",8,36,20,8,0.555555555555556,"forestgreen",15,"Pt","propTrans10",NA
"Plant",225,"350","Terrestrial",12,132,74,43,0.560606060606061,"forestgreen",15,"Pt","propTrans10",0.143939393939394
"Plant",218,"C_1","Terrestrial",8,37,18,13,0.486486486486487,"forestgreen",15,"Pt","propTrans10",NA
"Plant",210,"1_C","Terrestrial",30,110,39,55,0.354545454545455,"forestgreen",15,"Pt","propTrans10",0.354545454545455
"Plant",218,"E_2","Terrestrial",8,53,20,17,0.377358490566038,"forestgreen",15,"Pt","propTrans10",NA
"Plant",238,"2","Terrestrial",16,53,18,25,0.339622641509434,"forestgreen",15,"Pt","propTrans10",0.113207547169811
"Plant",218,"E_4","Terrestrial",8,42,16,12,0.380952380952381,"forestgreen",15,"Pt","propTrans10",NA
"Plant",258,"1BO","Terrestrial",9,67,25,30,0.373134328358209,"forestgreen",15,"Pt","propTrans10",NA
"Plant",217,"d","Terrestrial",17,255,148,68,0.580392156862745,"forestgreen",15,"Pt","propTrans10",0.101960784313725
"Plant",218,"A_1","Terrestrial",8,35,13,17,0.371428571428571,"forestgreen",15,"Pt","propTrans10",NA
"Plant",218,"A_10","Terrestrial",8,41,18,16,0.439024390243902,"forestgreen",15,"Pt","propTrans10",NA
"Plant",218,"A_2","Terrestrial",8,37,14,9,0.378378378378378,"forestgreen",15,"Pt","propTrans10",NA
"Plant",218,"A_3","Terrestrial",8,41,18,13,0.439024390243902,"forestgreen",15,"Pt","propTrans10",NA
"Plant",258,"2CF","Terrestrial",9,81,21,47,0.259259259259259,"forestgreen",15,"Pt","propTrans10",NA
"Plant",258,"2CO","Terrestrial",9,77,18,40,0.233766233766234,"forestgreen",15,"Pt","propTrans10",NA
"Plant",289,"ep37","Terrestrial",12,34,33,0,0.970588235294118,"forestgreen",15,"Pt","propTrans10",0
"Plant",289,"ep38","Terrestrial",13,43,33,3,0.767441860465116,"forestgreen",15,"Pt","propTrans10",0.0232558139534884
"Plant",291,"1","Terrestrial",7,51,22,19,0.431372549019608,"forestgreen",15,"Pt","propTrans10",NA
"Plant",218,"A_8","Terrestrial",8,38,17,6,0.447368421052632,"forestgreen",15,"Pt","propTrans10",NA
"Plant",218,"A_9","Terrestrial",8,35,13,12,0.371428571428571,"forestgreen",15,"Pt","propTrans10",NA
"Plant",322,"CENTRAL_C3OPEN","Terrestrial",2,41,27,0,0.658536585365854,"forestgreen",15,"Pt","propTrans10",NA
"Plant",322,"NORTH_N1OPEN","Terrestrial",3,50,29,21,0.58,"forestgreen",15,"Pt","propTrans10",NA
"Plant",322,"NORTH_N2OPEN","Terrestrial",4,36,13,14,0.361111111111111,"forestgreen",15,"Pt","propTrans10",NA
"Plant",322,"NORTH_N3OPEN","Terrestrial",4,52,24,17,0.461538461538462,"forestgreen",15,"Pt","propTrans10",NA
"Plant",238,"6","Terrestrial",16,67,21,27,0.313432835820896,"forestgreen",15,"Pt","propTrans10",0.0746268656716418
"Plant",281,"50","Freshwater",22,25,7,13,0.28,"forestgreen",15,"Pt","propTrans10",0.24
"Plant",238,"8","Terrestrial",16,68,22,31,0.323529411764706,"forestgreen",15,"Pt","propTrans10",0.147058823529412
"Plant",225,"346","Terrestrial",12,112,62,33,0.553571428571429,"forestgreen",15,"Pt","propTrans10",0.133928571428571
"Plant",210,"1_A","Terrestrial",23,91,17,52,0.186813186813187,"forestgreen",15,"Pt","propTrans10",0.351648351648352
"Plant",210,"1_B","Terrestrial",24,93,30,53,0.32258064516129,"forestgreen",15,"Pt","propTrans10",0.387096774193548
